Maurits W A van Nierop,28/11/2006,BER,Senwes Park     ,ODI,not out                  ,31,    ,35,88.5714285714,1
Maurits W A van Nierop,1/12/2006 ,CAN,Willowmoore Park,ODI,c G Codrington b H Osinde,   4,35.00,14,28.5714285714,0
