Hitesh S Modi,15/02/2003,CAN,Newlands            ,ODI,c J Harris b J Davison           ,   6,24.70, 48,12.5,0
Hitesh S Modi,24/02/2003,SRL,Gymkhana Club Ground,ODI,b M Muralitharan                 ,  26,24.74, 56,46.4285714286,0
Hitesh S Modi,1/03/2003 ,BAN,The Wanderers Stad  ,ODI,c & b Sanwar Hossain             ,  12,24.37, 38,31.5789473684,0
Hitesh S Modi,4/03/2003 ,WIN,De Beers Diamond Ov.,ODI,c R Jacobs b V Drakes            ,   0,23.69,  1,0.0,0
Hitesh S Modi,7/03/2003 ,IND,Newlands            ,ODI, DNB,0,23.69,0,0,0
Hitesh S Modi,12/03/2003,ZIM,OUTsurance Oval     ,ODI, DNB,0,23.69,0,0,0
Hitesh S Modi,15/03/2003,AUS,Kingsmead           ,ODI,not out                          ,39,24.78, 74,52.7027027027,1
Hitesh S Modi,20/03/2003,IND,Kingsmead           ,ODI,c R Dravid b Zaheer Khan         ,   9,24.35, 25,36.0,0
Hitesh S Modi,5/04/2003 ,ZIM,Sharjah Stadium     ,ODI,not out                          ,27,25.08, 36,75.0,1
Hitesh S Modi,6/04/2003 ,SRL,Sharjah Stadium     ,ODI,c M Muralitharan b S Jayasuriya  ,   4,24.53, 11,36.3636363636,0
Hitesh S Modi,8/04/2003 ,PAK,Sharjah Stadium     ,ODI,c Rashid Latif b Mohammad Sami   ,  27,24.59, 49,55.1020408163,0
Hitesh S Modi,11/09/2004,IND,The Rose Bowl       ,ODI,c S Ganguly b I Pathan           ,   5,24.10, 10,50.0,0
Hitesh S Modi,14/09/2004,PAK,Edgbaston           ,ODI,not out                          ,18,24.55, 20,90.0,1
Hitesh S Modi,17/03/2006,BAN,Shaheed Chandu Stad.,ODI,c Aftab Ahmed b Shahadat Hossain ,   1,23.98,  3,33.3333333333,0
Hitesh S Modi,20/03/2006,BAN,Sheikh Abu Nasser St,ODI,b Abdur Razzak                   ,  30,24.12, 48,62.5,0
Hitesh S Modi,23/03/2006,BAN,Khan Shaheb Os. Std ,ODI,lbw b Mohammad Rafique           ,  37,24.42, 61,60.6557377049,0
Hitesh S Modi,25/03/2006,BAN,Khan Shaheb Os. Std ,ODI,c Rajin Saleh b Mohammad Rafique ,  35,24.66, 60,58.3333333333,0
Hitesh S Modi,5/08/2006 ,CAN,Cricket & Skating   ,ODI,not out                          ,1,24.68,  1,100.0,1
Hitesh S Modi,6/08/2006 ,CAN,Cricket & Skating   ,ODI,c G Barnett b J Davison          ,   0,24.13,  3,0.0,0
Hitesh S Modi,12/08/2006,BAN,Gymkhana Club Ground,ODI,c Khaled Mashud b Shakib Al Hasan,  22,24.09, 52,42.3076923077,0
Hitesh S Modi,13/08/2006,BAN,Gymkhana Club Ground,ODI,lbw b Mashrafe Bin Mortaza       ,   1,23.60,  5,20.0,0
