 Asad Shafiq,Asad Shafiq,, Pakistan,8,22,5
 Nyron R Asgarli,Asgarli, Nyron R, West Indies,2,  ,  
 Asghar Ali,Asghar Ali,, United Arab Emirates,  ,2,  
 Asghar Stanikzai,Asghar Stanikzai,, Afghanistan,  ,18,4
 Ashfaq Ahmed,Ashfaq Ahmed,, Pakistan,1,3,  
 William H Ashley,Ashley, William H, South Africa,1,  ,  
 Ashraf Ali,Ashraf Ali,, Pakistan,8,16,  
 Ravichandran Ashwin,Ashwin, Ravichandran, India,1,21,6
 Asif Iqbal,Asif Iqbal,, Pakistan,58,10,  
 Asif Mahmood,Asif Mahmood,, Pakistan,  ,2,  
 Asif Masood,Asif Masood,, Pakistan,16,7,  
 Mohammad Asif Mujtaba,Asif Mujtaba, Mohammad, Pakistan,25,66,  
 Asim Butt,Asim Butt,, Scotland,  ,5,  
 Asim Kamal,Asim Kamal,, Pakistan,12,  ,  
 Asim Saeed,Asim Saeed,, United Arab Emirates,  ,2,  
 William E Astill,Astill, William E, England,9,  ,  
 Nathan J Astle,Astle, Nathan J, New Zealand,81,222,4
 Ata-Ur-Rehman,Ata-Ur-Rehman,, Pakistan,13,30,  
 Marvan S Atapattu,Atapattu, Marvan S, Sri Lanka,90,267,2
 Athar Ali Khan,Athar Ali Khan,, Bangladesh,  ,19,  
 Michael A Atherton,Atherton, Michael A, England,115,54,  
 Charles W J Athey,Athey, Charles W J, England,23,31,  
 Atif Rauf,Atif Rauf,, Pakistan,1,  ,  
 Atiq-Uz-Zaman,Atiq-Uz-Zaman,, Pakistan,1,3,  
 Dennis St E Atkinson,Atkinson, Dennis St E, West Indies,22,  ,  
 Eric St E Atkinson,Atkinson, Eric St E, West Indies,8,  ,  
 James J Atkinson ,Atkinson , James J, Hong Kong,  ,2,  
 William Attewell,Attewell, William, England,10,  ,  
 Ian D Austin,Austin, Ian D, England,  ,9,  
 Richard A Austin,Austin, Richard A, West Indies,2,1,  
 Ryan A Austin,Austin, Ryan A, West Indies,2,  ,  
 Kirtivardhan Azad,Azad, Kirtivardhan, India,7,25,  
 Azam Khan,Azam Khan,, Pakistan,1,6,  
 Azeem Hafeez,Azeem Hafeez,, Pakistan,18,15,  
 Azhar Ali,Azhar Ali,, Pakistan,16,  ,  
 Azhar Hossain,Azhar Hossain,, Bangladesh,  ,7,  
 Azhar Khan,Azhar Khan,, Pakistan,1,  ,  
 Azhar Mahmood,Azhar Mahmood,, Pakistan,21,143,  
 Azhar Saeed,Azhar Saeed,, United Arab Emirates,  ,7,  
 Mohammad Azharuddin,Azharuddin, Mohammad, India,99,334,  
 Azmat Rana,Azmat Rana,, Pakistan,1,2,  
