 Simon P Jones,Jones, Simon P, England,18,8,  
 Mark B S Jonkman,Jonkman, Mark B S, Netherlands,  ,15,3
 Maurits M A Jonkman,Jonkman, Maurits M A, Netherlands,  ,5,  
 Dave R E Joseph,Joseph, Dave R E, West Indies,4,  ,  
 Davis Joseph,Joseph, Davis, Canada,  ,4,  
 Sylvester C Joseph,Joseph, Sylvester C, West Indies,5,13,  
 Padmanabh G Joshi,Joshi, Padmanabh G, India,12,  ,  
 Sunil B Joshi,Joshi, Sunil B, India,15,69,  
 Leslie R Joslin,Joslin, Leslie R, Australia,1,  ,  
 Dominick I Joyce,Joyce, Dominick I, Ireland,  ,3,  
 Edmund C Joyce,Joyce, Edmund C, Ireland,  ,28,2
 Brendon P Julian,Julian, Brendon P, Australia,7,25,  
 Bernard D Julien,Julien, Bernard D, West Indies,24,12,  
 Raphick R Jumadeen,Jumadeen, Raphick R, West Indies,12,  ,  
 Junaid Khan,Junaid Khan,, Pakistan,4,9,2
 Junaid Siddique,Junaid Siddique,, Bangladesh,18,54,5
 Junaid Siddiqui,Junaid Siddiqui,, Canada,  ,3,  
 Junaid Zia,Junaid Zia,, Pakistan,  ,4,  
 Henry Jupp,Jupp, Henry, England,2,  ,  
 Vallance W C Jupp,Jupp, Vallance W C, England,8,  ,  
 Baba R Jurangpathy,Jurangpathy, Baba R, Sri Lanka,2,  ,  
 Sandeep Jyoti,Jyoti, Sandeep, Canada,  ,14,2
