 Nikhil Chopra,Chopra, Nikhil, India,1,39,  
 Nirode R Chowdhury,Chowdhury, Nirode R, India,2,  ,  
 Daniel T Christian,Christian, Daniel T, Australia,  ,  ,3
 Derwin O Christian,Christian, Derwin O, West Indies,  ,  ,2
 Cyril M Christiani,Christiani, Cyril M, West Indies,4,  ,  
 Robert J Christiani,Christiani, Robert J, West Indies,22,  ,  
 Stanley Christopherson,Christopherson, Stanley, England,1,  ,  
 James A J Christy,Christy, James A J, South Africa,10,  ,  
 Geoffrey W A Chubb,Chubb, Geoffrey W A, South Africa,5,  ,  
 Dipak N Chudasama,Chudasama, Dipak N, Kenya,  ,20,  
 Desmond R Chumney,Chumney, Desmond R, Canada,  ,21,  
 Edward W Clark,Clark, Edward W, England,8,  ,  
 Stuart R Clark,Clark, Stuart R, Australia,24,39,9
 Wayne M Clark,Clark, Wayne M, Australia,10,2,  
 Carlos B Clarke,Clarke, Carlos B, West Indies,3,  ,  
 Michael J Clarke,Clarke, Michael J, Australia,73,206,34
 Nolan E Clarke,Clarke, Nolan E, Netherlands,  ,5,  
 Rikki Clarke,Clarke, Rikki, England,2,20,  
 Sylvester T Clarke,Clarke, Sylvester T, West Indies,11,10,  
 John C Clay,Clay, John C, England,1,  ,  
 Donald C Cleverley,Cleverley, Donald C, New Zealand,2,  ,  
 Dennis B Close,Close, Dennis B, England,22,3,  
 John A K Cochran,Cochran, John A K, South Africa,1,  ,  
 Austin Codrington,Codrington, Austin, Canada,  ,9,  
 George R Codrington,Codrington, George R, Canada,  ,17,  
 Stanley K Coen,Coen, Stanley K, South Africa,2,  ,  
 Kyle J Coetzer,Coetzer, Kyle J, Scotland,  ,9,9
 Sorabji H M Colah,Colah, Sorabji H M, India,2,  ,  
 Leonard J Coldwell,Coldwell, Leonard J, England,7,  ,  
 David J Colley,Colley, David J, Australia,3,1,  
 Richard O Collinge,Collinge, Richard O, New Zealand,35,15,  
 Paul D Collingwood,Collingwood, Paul D, England,68,197,35
 Herbert L Collins,Collins, Herbert L, Australia,19,  ,  
 Pedro T Collins,Collins, Pedro T, West Indies,32,30,  
 Corey D Collymore,Collymore, Corey D, West Indies,30,84,  
 Ian A Colquhoun,Colquhoun, Ian A, New Zealand,2,  ,  
 Peter G Coman,Coman, Peter G, New Zealand,  ,3,  
 John M M Commaille,Commaille, John M M, South Africa,12,  ,  
 John B Commins,Commins, John B, South Africa,3,  ,  
 Denis C S Compton,Compton, Denis C S, England,78,  ,  
 Jeremy V Coney,Coney, Jeremy V, New Zealand,52,88,  
 Bevan E Congdon,Congdon, Bevan E, New Zealand,61,11,  
 Arthur Coningham,Coningham, Arthur, Australia,1,  ,  
 Peter Connell,Connell, Peter, Ireland,  ,13,8
 Alan N Connolly,Connolly, Alan N, Australia,29,1,  
 Learie N Constantine,Constantine, Learie N, West Indies,18,  ,  
 Nariman J Contractor,Contractor, Nariman J, India,31,  ,  
 Dalton P Conyngham,Conyngham, Dalton P, South Africa,1,  ,  
 Alastair N Cook,Cook, Alastair N, England,72,41,4
 Cecil Cook,Cook, Cecil, England,1,  ,  
 Frederick J Cook,Cook, Frederick J, South Africa,1,  ,  
 Geoffrey Cook,Cook, Geoffrey, England,7,6,  
 Nicholas G B Cook,Cook, Nicholas G B, England,15,3,  
 Simon H Cook,Cook, Simon H, Australia,2,  ,  
 Stephen J Cook,Cook, Stephen J, South Africa,3,4,  
 Alfred H C Cooper,Cooper, Alfred H C, South Africa,1,  ,  
 Bransby B Cooper,Cooper, Bransby B, Australia,1,  ,  
 Tom L W Cooper,Cooper, Tom L W, Netherlands,  ,18,  
 William H Cooper,Cooper, William H, Australia,2,  ,  
 Geoffrey A Cope,Cope, Geoffrey A, England,3,2,  
 Trent A Copeland,Copeland, Trent A, Australia,3,  ,  
 William H Copson,Copson, William H, England,3,  ,  
 Dominic G Cork,Cork, Dominic G, England,37,32,  
 Grahame E Corling,Corling, Grahame E, Australia,5,  ,  
 Walter L Cornford,Cornford, Walter L, England,4,  ,  
 Mark J Cosgrove,Cosgrove, Mark J, Australia,  ,3,  
 Garry J Cosier,Cosier, Garry J, Australia,18,9,  
 John T Cottam,Cottam, John T, Australia,1,  ,  
 Robert M H Cottam,Cottam, Robert M H, England,4,  ,  
 Albert Cotter,Cotter, Albert, Australia,21,  ,  
 George Coulthard,Coulthard, George, Australia,1,  ,  
 Charles J Coventry,Coventry, Charles J, England,2,  ,  
 Charles K Coventry,Coventry, Charles K, Zimbabwe,2,37,9
 Norman G Cowans,Cowans, Norman G, England,19,23,  
 Christopher S Cowdrey,Cowdrey, Christopher S, England,6,3,  
 Michael C Cowdrey,Cowdrey, Michael C, England,114,1,  
 John Cowie,Cowie, John, New Zealand,9,  ,  
 Robert M Cowper,Cowper, Robert M, Australia,27,  ,  
 Joseph L Cox,Cox, Joseph L, South Africa,3,  ,  
 Alec Coxon,Coxon, Alec, England,1,  ,  
 Ian D Craig,Craig, Ian D, Australia,11,  ,  
 Royston T Crandon,Crandon, Royston T, West Indies,  ,1,  
 James Cranston,Cranston, James, England,1,  ,  
 Kenneth Cranston,Cranston, Kenneth, England,8,  ,  
 John F Crapp,Crapp, John F, England,7,  ,  
 John N Crawford,Crawford, John N, England,12,  ,  
 William P A Crawford,Crawford, William P A, Australia,4,  ,  
 John P Crawley,Crawley, John P, England,37,13,  
 Alexander G Cremer,Cremer, Alexander G, Zimbabwe,6,43,7
 George F Cresswell,Cresswell, George F, New Zealand,3,  ,  
 Godfrey Cripps,Cripps, Godfrey, South Africa,1,  ,  
 Robert J Crisp,Crisp, Robert J, South Africa,9,  ,  
 Gary J Crocker,Crocker, Gary J, Zimbabwe,3,6,  
 Fiqre S Crockwell,Crockwell, Fiqre S, Bermuda,  ,2,  
 Colin E H Croft,Croft, Colin E H, West Indies,27,19,  
 Robert D B Croft,Croft, Robert D B, England,21,50,  
 Ian B Cromb,Cromb, Ian B, New Zealand,5,  ,  
 Wessel J Cronje,Cronje, Wessel J, South Africa,68,188,  
 Derek N Crookes,Crookes, Derek N, South Africa,  ,32,  
 Jeffrey J Crowe,Crowe, Jeffrey J, New Zealand,39,75,  
 Martin D Crowe,Crowe, Martin D, New Zealand,77,143,  
 Cameron E Cuffy,Cuffy, Cameron E, West Indies,15,41,  
 Daniel J Cullen,Cullen, Daniel J, Australia,1,5,  
 Daryll J Cullinan,Cullinan, Daryll J, South Africa,70,138,  
 Craig D Cumming,Cumming, Craig D, New Zealand,11,13,  
 Anderson C Cummins,Cummins, Anderson C, West Indies,5,76,  
 Patrick J Cummins,Cummins, Patrick J, Australia,  ,3,2
 Robert S Cunis,Cunis, Robert S, New Zealand,20,  ,  
 Sydney H Curnow,Curnow, Sydney H, South Africa,7,  ,  
 Kevin M Curran,Curran, Kevin M, Zimbabwe,  ,11,  
 Timothy S Curtis,Curtis, Timothy S, England,5,  ,  
 Alex R Cusack,Cusack, Alex R, Ireland,  ,42,15
 William R Cuttell,Cuttell, William R, England,2,  ,  
