 Chadwick A K Walton,Walton, Chadwick A K, West Indies,2,2,  
 Samuel Walusimbi,Walusimbi, Samuel, East Africa,  ,3,  
 Waqar Hassan,Waqar Hassan,, Pakistan,21,  ,  
 Waqar Younis,Waqar Younis,, Pakistan,87,262,  
 Alan Ward,Ward, Alan, England,5,  ,  
 Albert Ward,Ward, Albert, England,7,  ,  
 Francis A Ward,Ward, Francis A, Australia,4,  ,  
 Ian J Ward,Ward, Ian J, England,5,  ,  
 John T Ward,Ward, John T, New Zealand,8,  ,  
 Thomas A Ward,Ward, Thomas A, South Africa,23,  ,  
 John H Wardle,Wardle, John H, England,28,  ,  
 Bandula Warnapura,Warnapura, Bandula, Sri Lanka,4,12,  
 Basnayake S M Warnapura,Warnapura, Basnayake S M, Sri Lanka,14,3,  
 Khahakachchi P J Warnaweera,Warnaweera, Khahakachchi P J, Sri Lanka,10,6,  
 Shane K Warne,Warne, Shane K, Australia,145,194,  
 David A Warner,Warner, David A, Australia,  ,10,29
 Pelham F Warner,Warner, Pelham F, England,15,  ,  
 John J Warr,Warr, John J, England,2,  ,  
 Arnold Warren,Warren, Arnold, England,1,  ,  
 Cyril Washbrook,Washbrook, Cyril, England,37,  ,  
 Dwight M Washington,Washington, Dwight M, West Indies,1,  ,  
 Wasim Akram,Wasim Akram,, Pakistan,104,356,  
 Wasim Bari,Wasim Bari,, Pakistan,81,51,  
 Wasim Haider,Wasim Haider,, Pakistan,  ,3,  
 Wasim Raja,Wasim Raja,, Pakistan,57,54,  
 Atul S Wassan,Wassan, Atul S, India,4,9,  
 Brighton T Watambwa,Watambwa, Brighton T, Zimbabwe,6,  ,  
 Seren Waters,Waters, Seren, Kenya,  ,20,  
 Steven L Watkin,Watkin, Steven L, England,3,4,  
 Allan J Watkins,Watkins, Allan J, England,15,  ,  
 John C Watkins,Watkins, John C, South Africa,15,  ,  
 John R Watkins,Watkins, John R, Australia,1,  ,  
 Michael Watkinson,Watkinson, Michael, England,4,1,  
 Bradley-John Watling,Watling, Bradley-John, New Zealand,6,  ,2
 Chester D Watson,Watson, Chester D, West Indies,7,  ,  
 Graeme D Watson,Watson, Graeme D, Australia,5,2,  
 Ryan R Watson,Watson, Ryan R, Scotland,  ,35,9
 Shane R Watson,Watson, Shane R, Australia,31,140,25
 William Watson,Watson, William, England,23,  ,  
 William Watson,Watson, William, New Zealand,15,61,  
 William J Watson,Watson, William J, Australia,4,  ,  
 Leslie Watt,Watt, Leslie, New Zealand,1,  ,  
 David F Watts,Watts, David F, Scotland,  ,36,7
 Mark E Waugh,Waugh, Mark E, Australia,128,244,  
 Stephen R Waugh,Waugh, Stephen R, Australia,168,325,  
 Syed Wazir Ali,Wazir Ali, Syed, India,7,  ,  
 Wazir Mohammad,Wazir Mohammad,, Pakistan,20,  ,  
 Murray G Webb,Webb, Murray G, New Zealand,3,  ,  
 Peter N Webb,Webb, Peter N, New Zealand,2,5,  
 Richard J Webb,Webb, Richard J, New Zealand,  ,3,  
 Alexander J Webbe,Webbe, Alexander J, England,1,  ,  
 Everton De C Weekes,Weekes, Everton De C, West Indies,48,  ,  
 Kenneth H Weekes,Weekes, Kenneth H, West Indies,2,  ,  
 Ajith P Weerakkody,Weerakkody, Ajith P, Sri Lanka,  ,1,  
 Kaushalya Weeraratne,Weeraratne, Kaushalya, Sri Lanka,  ,15,5
 Colombage D U S Weerasinghe,Weerasinghe, Colombage D U S, Sri Lanka,1,  ,  
 Gordon L Weir,Weir, Gordon L, New Zealand,11,  ,  
 U W M B Chanaka A Welegedara,Welegedara, U W M B Chanaka A, Sri Lanka,14,10,2
 Arthur W Wellard,Wellard, Arthur W, England,2,  ,  
 Dirk M Wellham,Wellham, Dirk M, Australia,6,17,  
 Alan P Wells,Wells, Alan P, England,1,1,  
 Colin M Wells,Wells, Colin M, England,  ,2,  
 Vincent J Wells,Wells, Vincent J, England,  ,9,  
 Steven R Welsh,Welsh, Steven R, Canada,  ,3,1
 Colin Wesley,Wesley, Colin, South Africa,3,  ,  
 Dominic S Wesonga,Wesonga, Dominic S, Kenya,  ,4,  
 Kepler C Wessels,Wessels, Kepler C, South Africa,40,109,  
 Regan M West,West, Regan M, Ireland,  ,10,5
 Richard J Westcott,Westcott, Richard J, South Africa,5,  ,  
 Berend A Westdijk,Westdijk, Berend A, Netherlands,  ,4,  
 Mithra De S Wettimuny,Wettimuny, Mithra De S, Sri Lanka,2,1,  
 Sidath Wettimuny,Wettimuny, Sidath, Sri Lanka,23,35,  
 Sunil R D Wettimuny,Wettimuny, Sunil R D, Sri Lanka,  ,3,  
 Alexander G Wharf,Wharf, Alexander G, England,  ,13,  
 Alan Wharton,Wharton, Alan, England,1,  ,  
 Karl Whatham,Whatham, Karl, Canada,  ,1,  
 Davenell F Whatmore,Whatmore, Davenell F, Australia,7,1,  
 Roger K Whelan,Whelan, Roger K, Ireland,  ,2,  
 John J Whitaker,Whitaker, John J, England,1,2,  
 Andrew R White,White, Andrew R, Ireland,  ,54,11
 Cameron L White,White, Cameron L, Australia,4,87,29
 Craig White,White, Craig, England,30,51,  
 David J White,White, David J, New Zealand,2,3,  
 David W White,White, David W, England,2,  ,  
 Gordon C White,White, Gordon C, South Africa,17,  ,  
 John C White,White, John C, England,15,  ,  
 Winston A White,White, Winston A, West Indies,2,  ,  
 Paul E Whitelaw,Whitelaw, Paul E, New Zealand,2,  ,  
 Michael R Whitney,Whitney, Michael R, Australia,12,38,  
 Andrew Richard Whittall,Whittall, Andrew Richard, Zimbabwe,10,63,  
 Guy J Whittall,Whittall, Guy J, Zimbabwe,46,147,  
 William J Whitty,Whitty, William J, Australia,14,  ,  
 William W Whysall,Whysall, William W, England,4,  ,  
 Ranasinghe P A H Wickramaratne,Wickramaratne, Ranasinghe P A H, Sri Lanka,  ,3,  
 Anguppulige G D Wickremasinghe,Wickremasinghe, Anguppulige G D, Sri Lanka,3,4,  
 Gallage P Wickremasinghe,Wickremasinghe, Gallage P, Sri Lanka,40,134,  
 Julien M Wiener,Wiener, Julien M, Australia,6,7,  
 Claude V Wight,Wight, Claude V, West Indies,2,  ,  
 George L Wight,Wight, George L, West Indies,1,  ,  
 Kapila I W Wijegunawardene,Wijegunawardene, Kapila I W, Sri Lanka,2,26,  
 M R Gayan Wijekoon,Wijekoon, M R Gayan, Sri Lanka,2,  ,3
 Roger G C E Wijesuriya,Wijesuriya, Roger G C E, Sri Lanka,4,8,  
 Piyal K Wijetunge,Wijetunge, Piyal K, Sri Lanka,1,  ,  
 Charles A Wiles,Wiles, Charles A, West Indies,1,  ,  
 Leonard L Wilkinson,Wilkinson, Leonard L, England,3,  ,  
 Elquemedo T Willett,Willett, Elquemedo T, West Indies,5,  ,  
 Peter Willey,Willey, Peter, England,26,26,  
 Alvadon B Williams,Williams, Alvadon B, West Indies,7,  ,  
 Brad A Williams,Williams, Brad A, Australia,4,25,  
 David Williams,Williams, David, West Indies,11,36,  
 Edward A V Williams,Williams, Edward A V, West Indies,4,  ,  
 Henry S Williams,Williams, Henry S, South Africa,  ,7,  
 Laurie R Williams,Williams, Laurie R, West Indies,  ,15,  
 Neil F Williams,Williams, Neil F, England,1,  ,  
 Sean C Williams,Williams, Sean C, Zimbabwe,  ,47,1
 Stuart C Williams,Williams, Stuart C, West Indies,31,57,  
 John G Williamson,Williamson, John G, Scotland,  ,2,  
 Kane S Williamson,Williamson, Kane S, New Zealand,6,18,1
 Robert G D Willis,Willis, Robert G D, England,90,64,  
 Charl M Willoughby,Willoughby, Charl M, South Africa,2,3,  
 Joseph T Willoughby,Willoughby, Joseph T, South Africa,2,  ,  
 Clement E M Wilson,Wilson, Clement E M, England,2,  ,  
 Donald Wilson,Wilson, Donald, England,6,  ,  
 Evelyn R Wilson,Wilson, Evelyn R, England,1,  ,  
 Gary C Wilson,Wilson, Gary C, Ireland,  ,35,14
 Jeffrey W Wilson,Wilson, Jeffrey W, New Zealand,  ,6,1
 John W Wilson,Wilson, John W, Australia,1,  ,  
 Paul Wilson,Wilson, Paul, Australia,1,11,  
 Clarence S Wimble,Wimble, Clarence S, South Africa,1,  ,  
 Paul L Winslow,Winslow, Paul L, South Africa,5,  ,  
 Paul J Wiseman,Wiseman, Paul J, New Zealand,25,15,  
 Craig B Wishart,Wishart, Craig B, Zimbabwe,27,90,  
 Kenneth L Wishart,Wishart, Kenneth L, West Indies,1,  ,  
 Warren A Wisneski,Wisneski, Warren A, New Zealand,  ,3,  
 Christopher R Woakes,Woakes, Christopher R, England,  ,4,3
 Arthur Wood,Wood, Arthur, England,4,  ,  
 Barry Wood,Wood, Barry, England,12,13,  
 George E C Wood,Wood, George E C, England,3,  ,  
 Graeme M Wood,Wood, Graeme M, Australia,59,83,  
 Henry Wood,Wood, Henry, England,4,  ,  
 Reginald Wood,Wood, Reginald, England,1,  ,  
 Ashley J Woodcock,Woodcock, Ashley J, Australia,1,1,  
 Luke J Woodcock,Woodcock, Luke J, New Zealand,  ,4,3
 William M Woodfull,Woodfull, William M, Australia,35,  ,  
 Samuel M J Woods,Woods, Samuel M J, England,6,  ,  
 Frank E Woolley,Woolley, Frank E, England,64,  ,  
 Roger D Woolley,Woolley, Roger D, Australia,2,4,  
 Robert A Woolmer,Woolmer, Robert A, England,19,6,  
 John Worrall,Worrall, John, Australia,11,  ,  
 Frank M M Worrell,Worrell, Frank M M, West Indies,51,  ,  
 Thomas S Worthington,Worthington, Thomas S, England,9,  ,  
 Charles W Wright,Wright, Charles W, England,3,  ,  
 Craig M Wright,Wright, Craig M, Scotland,  ,20,2
 Douglas V P Wright,Wright, Douglas V P, England,34,  ,  
 John G Wright,Wright, John G, New Zealand,82,149,  
 Kevin J Wright,Wright, Kevin J, Australia,10,5,  
 Luke J Wright,Wright, Luke J, England,  ,46,30
 Robert E S Wyatt,Wyatt, Robert E S, England,40,  ,  
 Owen E Wynne,Wynne, Owen E, South Africa,6,  ,  
 Edward G Wynyard,Wynyard, Edward G, England,3,  ,  
