 Neil A Mallender,Mallender, Neil A, England,2,  ,  
 Ashley A Mallett,Mallett, Ashley A, Australia,38,9,  
 Michael F Malone,Malone, Michael F, Australia,1,10,  
 Maninder Singh,Maninder Singh,, India,35,59,  
 Sanjay V Manjrekar,Manjrekar, Sanjay V, India,37,74,  
 Vijay L Manjrekar,Manjrekar, Vijay L, India,55,  ,  
 Manjural Islam,Manjural Islam,, Bangladesh,17,34,  
 Manjural Islam Rana,Manjural Islam Rana,, Bangladesh,6,25,  
 Ashok V Mankad,Mankad, Ashok V, India,22,1,  
 Mulvantrai H Mankad,Mankad, Mulvantrai H, India,44,  ,  
 Anthony L Mann,Mann, Anthony L, Australia,4,  ,  
 Francis G Mann,Mann, Francis G, England,7,  ,  
 Francis T Mann,Mann, Francis T, England,5,  ,  
 Norman B F Mann,Mann, Norman B F, South Africa,19,  ,  
 Graham A Manou,Manou, Graham A, Australia,1,4,  
 Percy N F Mansell,Mansell, Percy N F, South Africa,13,  ,  
 Mansoor Akhtar,Mansoor Akhtar,, Pakistan,19,41,  
 Mansoor Amjad,Mansoor Amjad,, Pakistan,  ,1,1
 Mansoor Rana,Mansoor Rana,, Pakistan,  ,2,  
 Madhav K Mantri,Mantri, Madhav K, India,4,  ,  
 Manzoor Akhtar,Manzoor Akhtar,, Pakistan,  ,7,  
 Manzoor Elahi,Manzoor Elahi,, Pakistan,6,54,  
 Maqsood Ahmed,Maqsood Ahmed,, Pakistan,16,  ,  
 Maqsood Rana,Maqsood Rana,, Pakistan,  ,1,  
 Ishwar Maraj,Maraj, Ishwar, Canada,  ,6,  
 Alester Maregwede,Maregwede, Alester, Zimbabwe,2,11,  
 Douglas A Marillier,Marillier, Douglas A, Zimbabwe,5,48,  
 Lawrence A Markham,Markham, Lawrence A, South Africa,1,  ,  
 Victor J Marks,Marks, Victor J, England,6,34,  
 Alfred P Marr,Marr, Alfred P, Australia,1,  ,  
 Charles S Marriott,Marriott, Charles S, England,1,  ,  
 Geoffrey R Marsh,Marsh, Geoffrey R, Australia,50,117,  
 Mitchell R Marsh,Marsh, Mitchell R, Australia,  ,1,1
 Rodney W Marsh,Marsh, Rodney W, Australia,96,92,  
 Shaun E Marsh,Marsh, Shaun E, Australia,3,36,7
 Cecil A Marshall,Marshall, Cecil A, Canada,  ,2,  
 Hamish J H Marshall,Marshall, Hamish J H, New Zealand,13,66,3
 James A H Marshall,Marshall, James A H, New Zealand,7,10,3
 Malcolm D Marshall,Marshall, Malcolm D, West Indies,81,136,  
 Norman E Marshall,Marshall, Norman E, West Indies,1,  ,  
 Roy E Marshall,Marshall, Roy E, West Indies,4,  ,  
 Xavier M Marshall,Marshall, Xavier M, West Indies,7,24,6
 Anthony Martin,Martin, Anthony, West Indies,  ,7,1
 Christopher S Martin,Martin, Christopher S, New Zealand,62,20,6
 Frank R Martin,Martin, Frank R, West Indies,9,  ,  
 Frederick Martin,Martin, Frederick, England,2,  ,  
 Gary C Martin,Martin, Gary C, Zimbabwe,  ,5,  
 Jacob J Martin,Martin, Jacob J, India,  ,10,  
 John W Martin,Martin, John W, Australia,8,  ,  
 John W Martin,Martin, John W, England,1,  ,  
 Peter J Martin,Martin, Peter J, England,8,20,  
 Emmanuel A Martindale,Martindale, Emmanuel A, West Indies,10,  ,  
 Damien R Martyn,Martyn, Damien R, Australia,67,208,4
 Timycen Maruma,Maruma, Timycen, Zimbabwe,  ,8,4
 Waldemar F E Marx,Marx, Waldemar F E, South Africa,3,  ,  
 Hamilton Masakadza,Masakadza, Hamilton, Zimbabwe,18,113,18
 Shingirai W Masakadza,Masakadza, Shingirai W, Zimbabwe,  ,7,2
 Adrian D Mascarenhas,Mascarenhas, Adrian D, England,  ,20,14
 Mashrafe Bin Mortaza,Mashrafe Bin Mortaza,, Bangladesh,36,120,13
 John R Mason,Mason, John R, England,5,  ,  
 Michael J Mason,Mason, Michael J, New Zealand,1,25,3
 Masood Anwar,Masood Anwar,, Pakistan,1,  ,  
 Masood Iqbal,Masood Iqbal,, Pakistan,  ,1,  
 Steve J Massiah,Massiah, Steve J, United States,  ,2,  
 Hugh H Massie,Massie, Hugh H, Australia,9,  ,  
 Robert A L Massie,Massie, Robert A L, Australia,6,3,  
 Everton Matambanadzo,Matambanadzo, Everton, Zimbabwe,3,7,  
 Alexander M Matheson,Matheson, Alexander M, New Zealand,2,  ,  
 Angelo D Mathews,Mathews, Angelo D, Sri Lanka,19,54,24
 Wallis Mathias,Mathias, Wallis, Pakistan,21,  ,  
 Garey E Mathurin,Mathurin, Garey E, West Indies,  ,  ,1
 Stuart Matsikenyeri,Matsikenyeri, Stuart, Zimbabwe,8,109,8
 Austin D G Matthews,Matthews, Austin D G, England,1,  ,  
 Christopher D Matthews,Matthews, Christopher D, Australia,3,  ,  
 Craig R Matthews,Matthews, Craig R, South Africa,18,56,  
 Gregory R J Matthews,Matthews, Gregory R J, Australia,33,59,  
 Thomas J Matthews,Matthews, Thomas J, Australia,8,  ,  
 Everton H Mattis,Mattis, Everton H, West Indies,4,2,  
 Bryan M Mauricette,Mauricette, Bryan M, Canada,  ,3,  
 Tirotenda M K Mawoyo,Mawoyo, Tirotenda M K, Zimbabwe,3,2,  
 Donovan E S Maxwell,Maxwell, Donovan E S, Canada,  ,10,  
 Peter B H May,May, Peter B H, England,66,  ,  
 Timothy B A May,May, Timothy B A, Australia,24,47,  
 Matthew P Maynard,Maynard, Matthew P, England,4,14,  
 Edgar R Mayne,Mayne, Edgar R, Australia,4,  ,  
 Laurence C Mayne,Mayne, Laurence C, Australia,6,  ,  
 Mazhar Hussain,Mazhar Hussain,, United Arab Emirates,  ,7,  
 Mazharul Haque,Mazharul Haque,, Bangladesh,  ,1,  
 Mpumelelo Mbangwa,Mbangwa, Mpumelelo, Zimbabwe,15,29,  
 Percy A McAlister,McAlister, Percy A, Australia,8,  ,  
 Stanley J McCabe,McCabe, Stanley J, Australia,39,  ,  
 Martin J McCague,McCague, Martin J, England,3,  ,  
 William K McCallan,McCallan, William K, Ireland,  ,39,8
 Neil F I McCallum,McCallum, Neil F I, Scotland,  ,43,10
 Rory D McCann,McCann, Rory D, Ireland,  ,8,  
 Cuan N McCarthy,McCarthy, Cuan N, South Africa,15,  ,  
 James E McConnon,McConnon, James E, England,2,  ,  
 Colin L McCool,McCool, Colin L, Australia,14,  ,  
 Ernest L McCormick,McCormick, Ernest L, Australia,12,  ,  
 Richard B McCosker,McCosker, Richard B, Australia,25,14,  
 Brendon B McCullum,McCullum, Brendon B, New Zealand,58,194,42
 Nathan L McCullum,McCullum, Nathan L, New Zealand,  ,29,27
 Rodney J McCurdy,McCurdy, Rodney J, Australia,  ,11,  
 Craig J McDermott,McDermott, Craig J, Australia,71,138,  
 Andrew B McDonald,McDonald, Andrew B, Australia,4,  ,  
 Colin C McDonald,McDonald, Colin C, Australia,47,  ,  
 Edgar A McDonald,McDonald, Edgar A, Australia,11,  ,  
 Percy S McDonnell,McDonnell, Percy S, Australia,19,  ,  
 Paul E McEwan,McEwan, Paul E, New Zealand,4,17,  
 Charles P McGahey,McGahey, Charles P, England,2,  ,  
 Bryce E McGain,McGain, Bryce E, Australia,1,  ,  
 Neil C McGarrell,McGarrell, Neil C, West Indies,4,17,  
 Hubert M McGirr,McGirr, Hubert M, New Zealand,2,  ,  
 Peter D McGlashan,McGlashan, Peter D, New Zealand,  ,4,11
 Derrick J McGlew,McGlew, Derrick J, South Africa,34,  ,  
 Anthony McGrath,McGrath, Anthony, England,4,14,  
 Glenn D McGrath,McGrath, Glenn D, Australia,124,250,2
 Spencer N McGregor,McGregor, Spencer N, New Zealand,25,  ,  
 John McIlwraith,McIlwraith, John, Australia,1,  ,  
 Timothy G McIntosh,McIntosh, Timothy G, New Zealand,17,  ,  
 Arthur J W McIntyre,McIntyre, Arthur J W, England,3,  ,  
 Peter E McIntyre,McIntyre, Peter E, Australia,2,  ,  
 Andrew J McKay,McKay, Andrew J, New Zealand,1,17,2
 Clinton J McKay,McKay, Clinton J, Australia,1,15,1
 Brian J McKechnie,McKechnie, Brian J, New Zealand,  ,14,  
 Graham D McKenzie,McKenzie, Graham D, Australia,60,1,  
 Neil D McKenzie,McKenzie, Neil D, South Africa,58,64,2
 Thomas R McKibbin,McKibbin, Thomas R, Australia,5,  ,  
 Atholl H McKinnon,McKinnon, Atholl H, South Africa,8,  ,  
 John W McLaren,McLaren, John W, Australia,1,  ,  
 Ryan McLaren,McLaren, Ryan, South Africa,1,10,5
 Nixon A M McLean,McLean, Nixon A M, West Indies,19,45,  
 Roy A McLean,McLean, Roy A, South Africa,40,  ,  
 Charles E Mcleod,Mcleod, Charles E, Australia,17,  ,  
 Edwin G McLeod,McLeod, Edwin G, New Zealand,1,  ,  
 Hamish McLeod,McLeod, Hamish, East Africa,  ,2,  
 Robert W McLeod,McLeod, Robert W, Australia,6,  ,  
 Trevor G McMahon,McMahon, Trevor G, New Zealand,5,  ,  
 Joseph E P McMaster,McMaster, Joseph E P, England,1,  ,  
 Brian M McMillan,McMillan, Brian M, South Africa,38,78,  
 Craig D McMillan,McMillan, Craig D, New Zealand,55,196,8
 Quintin McMillan,McMillan, Quintin, South Africa,13,  ,  
 Easton D A McMorris,McMorris, Easton D A, West Indies,13,  ,  
 Donald A N McRae,McRae, Donald A N, New Zealand,1,  ,  
 Patrick G McShane,McShane, Patrick G, Australia,3,  ,  
 Ervin B McSweeney,McSweeney, Ervin B, New Zealand,  ,16,  
 Clifford A McWatt,McWatt, Clifford A, West Indies,6,  ,  
 Charles P Mead,Mead, Charles P, England,17,  ,  
 Walter Mead,Mead, Walter, England,1,  ,  
 Stuart C Meaker,Meaker, Stuart C, England,  ,2,  
 Trevor Meale,Meale, Trevor, New Zealand,2,  ,  
 Ian Meckiff,Meckiff, Ian, Australia,18,  ,  
 Kharshed R Meherhomji,Meherhomji, Kharshed R, India,1,  ,  
 Mehmood Quaraishy,Mehmood Quaraishy,, East Africa,  ,3,  
 Vijay Mehra,Mehra, Vijay, United Arab Emirates,  ,6,  
 Vijay L Mehra,Mehra, Vijay L, India,8,  ,  
 Mehrab Hossain,Mehrab Hossain,, Bangladesh,9,18,  
 Mehrab Hossain Jr,Mehrab Hossain Jr,, Bangladesh,7,18,2
 Praful S Mehta,Mehta, Praful S, East Africa,  ,1,  
 Douglas J Meintjes,Meintjes, Douglas J, South Africa,2,  ,  
 Michael G Melle,Melle, Michael G, South Africa,7,  ,  
 Alan Melville,Melville, Alan, South Africa,11,  ,  
 Mohammed A Meman,Meman, Mohammed A, Zimbabwe,  ,1,  
 B Ajantha W Mendis,Mendis, B Ajantha W, Sri Lanka,16,58,20
 B M A Jeevan Mendis,Mendis, B M A Jeevan, Sri Lanka,  ,15,3
 Louis R D Mendis,Mendis, Louis R D, Sri Lanka,24,79,  
 Manimeldura C Mendis,Mendis, Manimeldura C, Sri Lanka,  ,1,  
 Ivor L Mendonca,Mendonca, Ivor L, West Indies,2,  ,  
 Vijay M Merchant,Merchant, Vijay M, India,10,  ,  
 William E Merritt,Merritt, William E, New Zealand,6,  ,  
 Cyril A Merry,Merry, Cyril A, West Indies,2,  ,  
 Keegan O Meth,Meth, Keegan O, Zimbabwe,  ,10,  
 Kenneth D Meuleman,Meuleman, Kenneth D, Australia,1,  ,  
 Edgar M Meuli,Meuli, Edgar M, New Zealand,1,  ,  
 Paras L Mhambrey,Mhambrey, Paras L, India,2,3,  
 James Middleton,Middleton, James, South Africa,6,  ,  
 William E Midwinter,Midwinter, William E, Australia,12,  ,  
 Barry D Milburn,Milburn, Barry D, New Zealand,3,  ,  
 Colin Milburn,Milburn, Colin, England,9,  ,  
 Amritsar G Milkha Singh,Milkha Singh, Amritsar G, India,4,  ,  
 Audley M Miller,Miller, Audley M, England,1,  ,  
 Colin R Miller,Miller, Colin R, Australia,18,  ,  
 David A Miller,Miller, David A, South Africa,  ,16,8
 Geoffrey Miller,Miller, Geoffrey, England,34,25,  
 Keith R Miller,Miller, Keith R, Australia,55,  ,  
 Lawrence S M Miller,Miller, Lawrence S M, New Zealand,13,  ,  
 Nikita O Miller,Miller, Nikita O, West Indies,1,39,7
 Roy Miller,Miller, Roy, West Indies,1,  ,  
 Frank W Milligan,Milligan, Frank W, England,2,  ,  
 Geoffrey Millman,Millman, Geoffrey, England,6,  ,  
 Jonathan P Millmow,Millmow, Jonathan P, New Zealand,  ,5,  
 Charles Mills,Mills, Charles, South Africa,1,  ,  
 John E Mills,Mills, John E, New Zealand,7,  ,  
 Kyle D Mills,Mills, Kyle D, New Zealand,19,130,23
 Adam F Milne,Milne, Adam F, New Zealand,  ,  ,2
 Clement A Milton,Milton, Clement A, England,6,  ,  
 William H Milton,Milton, William H, South Africa,3,  ,  
 Minhajul Abedin,Minhajul Abedin,, Bangladesh,  ,27,  
 Roy B Minnett,Minnett, Roy B, Australia,9,  ,  
 Dean A Minors,Minors, Dean A, Bermuda,  ,20,  
 Malik Miran Bux,Miran Bux, Malik, Pakistan,2,  ,  
 Mirwais Ashraf,Mirwais Ashraf,, Afghanistan,  ,9,6
 Misbah-ul-Haq,Misbah-ul-Haq,, Pakistan,29,82,34
 Amit Mishra,Mishra, Amit, India,13,15,1
 Tanmay Mishra,Mishra, Tanmay, Kenya,  ,36,4
 Frank M Misson,Misson, Frank M, Australia,5,  ,  
 Arthur Mitchell,Mitchell, Arthur, England,6,  ,  
 Bruce Mitchell,Mitchell, Bruce, South Africa,42,  ,  
 Frank Mitchell,Mitchell, Frank, South Africa,5,  ,  
 Thomas B Mitchell,Mitchell, Thomas B, England,5,  ,  
 Norman S Mitchell-Innes,Mitchell-Innes, Norman S, England,1,  ,  
 Abhimanyu Mithun,Mithun, Abhimanyu, India,4,2,  
 Hitesh S Modi,Modi, Hitesh S, Kenya,  ,63,  
 Rusi S Modi,Modi, Rusi S, India,10,  ,  
 Mohammad Akram,Mohammad Akram,, Pakistan,9,23,  
 Mohammad Amir,Mohammad Amir,, Pakistan,14,15,18
 Mohammad Ashraful,Mohammad Ashraful,, Bangladesh,56,171,16
 Mohammad Asif,Mohammad Asif,, Pakistan,23,38,11
 Mohammad Aslam,Mohammad Aslam,, Pakistan,1,  ,  
 Mohammad Aslam,Mohammad Aslam,, United Arab Emirates,  ,4,  
 Mohammad Farooq,Mohammad Farooq,, Pakistan,7,  ,  
 Mohammad Hafeez,Mohammad Hafeez,, Pakistan,21,83,24
 Mohammad Hussain,Mohammad Hussain,, Pakistan,2,14,  
 Mohammad Ilyas,Mohammad Ilyas,, Pakistan,10,  ,  
 Mohammad Iqbal,Mohammad Iqbal,, Canada,  ,5,3
 Mohammad Irfan,Mohammad Irfan,, Pakistan,  ,2,  
 Mohammad Ishaq,Mohammad Ishaq,, United Arab Emirates,  ,5,  
 Mohammad Kaif,Mohammad Kaif,, India,13,125,  
 Mohammad Kashif,Mohammad Kashif,, Netherlands,  ,11,3
 Mohammad Khalil,Mohammad Khalil,, Pakistan,2,3,  
 Mohammad Mahmudullah,Mohammad Mahmudullah,, Bangladesh,10,73,11
 Mohammad Munaf,Mohammad Munaf,, Pakistan,4,  ,  
 Mohammad Nabi,Mohammad Nabi,, Afghanistan,  ,18,8
 Mohammad Qazi,Mohammad Qazi,, Canada,  ,  ,1
 Mohammad Rafique,Mohammad Rafique,, Bangladesh,33,125,1
 Mohammad Ramzan,Mohammad Ramzan,, Pakistan,1,  ,  
 Mohammad Salim,Mohammad Salim,, Bangladesh,2,1,  
 Mohammad Salman,Mohammad Salman,, Pakistan,2,7,1
 Mohammad Sami,Mohammad Sami,, Pakistan,35,83,3
 Mohammad Shahzad,Mohammad Shahzad,, Afghanistan,  ,16,8
 Mohammad Talha,Mohammad Talha,, Pakistan,1,  ,  
 Mohammad Tauqir,Mohammad Tauqir,, United Arab Emirates,  ,4,  
 Mohammad Wasim,Mohammad Wasim,, Pakistan,18,25,  
 Mohammad Yousuf,Mohammad Yousuf,, Pakistan,90,288,3
 Mohammad Zahid,Mohammad Zahid,, Pakistan,5,11,  
 Dave Mohammed,Mohammed, Dave, West Indies,5,7,  
 Mohammed Nazir,Mohammed Nazir,, Pakistan,14,4,  
 Mohammed Sharif,Mohammed Sharif,, Bangladesh,10,9,  
 Debashish S Mohanty,Mohanty, Debashish S, India,2,45,  
 Mohsin Kamal,Mohsin Kamal,, Pakistan,9,19,  
 Mohsin Khan,Mohsin Khan,, Pakistan,48,75,  
 Moin Khan,Moin Khan,, Pakistan,69,219,  
 Moin-Ul-Atiq,Moin-Ul-Atiq,, Pakistan,  ,5,  
 Alexander M Moir,Moir, Alexander M, New Zealand,17,  ,  
 Geert-Maarten C Mol,Mol, Geert-Maarten C, Netherlands,  ,6,  
 Hendrik J Mol,Mol, Hendrik J, Netherlands,  ,11,3
 Arthur W Mold,Mold, Arthur W, England,3,  ,  
 Denis A R Moloney,Moloney, Denis A R, New Zealand,3,  ,  
 Preston L Mommsen,Mommsen, Preston L, Scotland,  ,10,  
 Dinesh Mongia,Mongia, Dinesh, India,  ,57,1
 Nayan R Mongia,Mongia, Nayan R, India,44,140,  
 Moniruzzaman,Moniruzzaman,, Bangladesh,  ,2,  
 Thomas M Moody,Moody, Thomas M, Australia,8,76,  
 Leonard J Moon,Moon, Leonard J, England,4,  ,  
 Francis L H Mooney,Mooney, Francis L H, New Zealand,14,  ,  
 John F Mooney,Mooney, John F, Ireland,  ,41,13
 Paul J K Mooney,Mooney, Paul J K, Ireland,  ,4,  
 Kiran S More,More, Kiran S, India,49,94,  
 Daniel W O Morgan,Morgan, Daniel W O, Bermuda,  ,2,  
 Eoin J G Morgan,Morgan, Eoin J G, England,13,71,18
 Ross W Morgan,Morgan, Ross W, New Zealand,20,  ,  
 Denys P B Morkel,Morkel, Denys P B, South Africa,16,  ,  
 Johannes A Morkel,Morkel, Johannes A, South Africa,1,51,31
 Morne Morkel,Morkel, Morne, South Africa,32,47,19
 Frederick Morley,Morley, Frederick, England,4,  ,  
 John A R Moroney,Moroney, John A R, Australia,7,  ,  
 Arthur R Morris,Morris, Arthur R, Australia,46,  ,  
 Hugh Morris,Morris, Hugh, England,3,  ,  
 John E Morris,Morris, John E, England,3,8,  
 Samuel Morris,Morris, Samuel, Australia,1,  ,  
 Bruce D Morrison,Morrison, Bruce D, New Zealand,1,  ,  
 Daniel K Morrison,Morrison, Daniel K, New Zealand,48,96,  
 John F M Morrison,Morrison, John F M, New Zealand,17,18,  
 Morshed Ali Khan,Morshed Ali Khan,, Bangladesh,  ,3,  
 John B Mortimore,Mortimore, John B, England,9,  ,  
 Runako S Morton,Morton, Runako S, West Indies,15,56,7
 Ezra A Moseley,Moseley, Ezra A, West Indies,2,9,  
 Henry Moses,Moses, Henry, Australia,6,  ,  
 Mosharraf Hossain,Mosharraf Hossain,, Bangladesh,  ,3,  
 Alan E Moss,Moss, Alan E, England,9,  ,  
 Jeffrey K Moss,Moss, Jeffrey K, Australia,1,1,  
 Richard C Motz,Motz, Richard C, New Zealand,32,  ,  
 William H Moule,Moule, William H, Australia,1,  ,  
 Martyn D Moxon,Moxon, Martyn D, England,10,8,  
 Phenyo V Mpitsang,Mpitsang, Phenyo V, South Africa,  ,2,  
 Christopher B Mpofu,Mpofu, Christopher B, Zimbabwe,9,62,10
 Jehan Mubarak,Mubarak, Jehan, Sri Lanka,10,38,16
 Mudassar Bukhari,Mudassar Bukhari,, Netherlands,  ,37,7
 Mudassar Nazar,Mudassar Nazar,, Pakistan,76,122,  
 Venatappa M Muddiah,Muddiah, Venatappa M, India,2,  ,  
 George H Mudie,Mudie, George H, West Indies,1,  ,  
 Tafadzwa V Mufambisi,Mufambisi, Tafadzwa V, Zimbabwe,  ,6,  
 Mufasir-Ul-Haq,Mufasir-Ul-Haq,, Pakistan,1,  ,  
 Mujahid Jamshed,Mujahid Jamshed,, Pakistan,  ,4,  
 Saradindu P Mukherjee,Mukherjee, Saradindu P, India,  ,3,  
 Saleem Mukuddem,Mukuddem, Saleem, Bermuda,  ,20,  
 Abhinav Mukund,Mukund, Abhinav, India,5,  ,  
 Ashif A Mulla,Mulla, Ashif A, Canada,  ,24,4
 Mohsin Mulla,Mulla, Mohsin, Canada,  ,1,  
 Alan D Mullally,Mullally, Alan D, England,19,50,  
 Scott A Muller,Muller, Scott A, Australia,2,  ,  
 Arachchige M N Munasinghe,Munasinghe, Arachchige M N, Sri Lanka,  ,5,  
 Munir Dar,Munir Dar,, Hong Kong,  ,2,  
 Munir Malik,Munir Malik,, Pakistan,3,  ,  
 Timothy A Munton,Munton, Timothy A, England,2,  ,  
 Tawanda Mupariwa,Mupariwa, Tawanda, Zimbabwe,1,35,4
 Muttiah Muralitharan,Muralitharan, Muttiah, Sri Lanka,133,349,12
 William L Murdoch,Murdoch, William L, England,19,  ,  
 Bryan G Murgatroyd,Murgatroyd, Bryan G, Namibia,  ,6,  
 Brian A Murphy,Murphy, Brian A, Zimbabwe,11,31,  
 Anton R A Murray,Murray, Anton R A, South Africa,10,  ,  
 Bruce A G Murray,Murray, Bruce A G, New Zealand,13,  ,  
 Darrin J Murray,Murray, Darrin J, New Zealand,8,1,  
 David A Murray,Murray, David A, West Indies,19,10,  
 Deryck L Murray,Murray, Deryck L, West Indies,62,26,  
 John T Murray,Murray, John T, England,21,  ,  
 Junior R Murray,Murray, Junior R, West Indies,33,55,  
 Henry Musgrove,Musgrove, Henry, Australia,1,  ,  
 Natsai Mushangwe,Mushangwe, Natsai, Zimbabwe,  ,1,  
 Mushfiqur Rahim,Mushfiqur Rahim,, Bangladesh,26,101,16
 Mushfiqur Rahman,Mushfiqur Rahman,, Bangladesh,10,28,  
 Mushtaq Ahmed,Mushtaq Ahmed,, Pakistan,52,144,  
 Syed Mushtaq Ali,Mushtaq Ali, Syed, India,11,  ,  
 Mushtaq Mohammad,Mushtaq Mohammad,, Pakistan,57,10,  
 Philip Mustard,Mustard, Philip, England,  ,10,2
 David T Mutendera,Mutendera, David T, Zimbabwe,1,9,  
 Forster Mutizwa,Mutizwa, Forster, Zimbabwe,  ,17,2
 Waddington Mwayenga,Mwayenga, Waddington, Zimbabwe,1,3,  
 Stephanus J Myburgh,Myburgh, Stephanus J, Netherlands,  ,2,  
 Ganesh Mylvaganam,Mylvaganam, Ganesh, United Arab Emirates,  ,3,  
