 Ajay K Sharma,Sharma, Ajay K, India,1,31,  
 Chetan Sharma,Sharma, Chetan, India,23,65,  
 Gopal Sharma,Sharma, Gopal, India,5,11,  
 Ishant Sharma,Sharma, Ishant, India,39,47,11
 Parthasarathy Sharma,Sharma, Parthasarathy, India,5,  ,  
 Parthasarathy H Sharma,Sharma, Parthasarathy H, India,  ,2,  
 Rahul Sharma,Sharma, Rahul, Hong Kong,  ,2,  
 Rohit G Sharma,Sharma, Rohit G, India,  ,67,22
 Sanjeev K Sharma,Sharma, Sanjeev K, India,2,23,  
 John Sharp,Sharp, John, England,3,  ,  
 Duncan A Sharpe,Sharpe, Duncan A, Pakistan,3,  ,  
 John W Sharpe,Sharpe, John W, England,3,  ,  
 Philip J Sharpe,Sharpe, Philip J, England,12,  ,  
 Ravishankar J Shastri,Shastri, Ravishankar J, India,80,150,  
 Alfred Shaw,Shaw, Alfred, England,7,  ,  
 Timothy G Shaw,Shaw, Timothy G, South Africa,  ,9,  
 Andrew P Sheahan,Sheahan, Andrew P, Australia,31,3,  
 Shehzad Altaf,Shehzad Altaf,, United Arab Emirates,  ,2,  
 Mohammad Sheikh,Sheikh, Mohammad, Kenya,  ,21,  
 Mohammad Q Sheikh,Sheikh, Mohammad Q, Scotland,  ,7,  
 Barrie K Shepherd,Shepherd, Barrie K, Australia,9,  ,  
 John N Shepherd,Shepherd, John N, West Indies,5,  ,  
 David S Sheppard,Sheppard, David S, England,22,  ,  
 George H Shepstone,Shepstone, George H, South Africa,2,  ,  
 Percy W Sherwell,Sherwell, Percy W, South Africa,13,  ,  
 Mordecai Sherwin,Sherwin, Mordecai, England,3,  ,  
 Vikrant Shetty,Shetty, Vikrant, United Arab Emirates,  ,1,  
 Grayson C Shillingford,Shillingford, Grayson C, West Indies,7,  ,  
 Irvine T Shillingford,Shillingford, Irvine T, West Indies,4,2,  
 Shane Shillingford,Shillingford, Shane, West Indies,5,  ,  
 Sadashiv G Shinde,Shinde, Sadashiv G, India,7,  ,  
 Sew Shivnarine,Shivnarine, Sew, West Indies,8,1,  
 Shoaib Akhtar,Shoaib Akhtar,, Pakistan,46,163,15
 Shoaib Khan Jr,Shoaib Khan Jr,, Pakistan,  ,  ,4
 Shoaib Malik,Shoaib Malik,, Pakistan,32,195,34
 Shoaib Mohammad,Shoaib Mohammad,, Pakistan,45,63,  
 Roshan H Shodhan,Shodhan, Roshan H, India,3,  ,  
 Arthur Shrewsbury,Shrewsbury, Arthur, England,23,  ,  
 Michael J F Shrimpton,Shrimpton, Michael J F, New Zealand,10,  ,  
 Butt Shujauddin,Shujauddin, Butt, Pakistan,19,  ,  
 Laxmi R Shukla,Shukla, Laxmi R, India,  ,3,  
 Rakesh S Shukla,Shukla, Rakesh S, India,1,  ,  
 John Shuter,Shuter, John, England,1,  ,  
 Kenneth Shuttleworth,Shuttleworth, Kenneth, England,5,1,  
 Shuvagata Hom,Shuvagata Hom,, Bangladesh,  ,4,  
 Vusimuzi Sibanda,Sibanda, Vusimuzi, Zimbabwe,6,98,5
 Iqbal R Siddiqui,Siddiqui, Iqbal R, India,1,  ,  
 Peter M Siddle,Siddle, Peter M, Australia,24,17,2
 James D Siddons,Siddons, James D, Australia,  ,1,  
 Arnold Sidebottom,Sidebottom, Arnold, England,1,  ,  
 Ryan J Sidebottom,Sidebottom, Ryan J, England,22,25,18
 Navjot S Sidhu,Sidhu, Navjot S, India,51,136,  
 Ivan J Siedle,Siedle, Ivan J, South Africa,18,  ,  
 Morris W Sievers,Sievers, Morris W, Australia,3,  ,  
 Sikander Bakht,Sikander Bakht,, Pakistan,26,27,  
 E H Shadeep N Silva,Silva, E H Shadeep N, United Arab Emirates,  ,1,  
 Jayan K Silva,Silva, Jayan K, Sri Lanka,2,  ,  
 Kelaniyage J Silva,Silva, Kelaniyage J, Sri Lanka,7,1,  
 Lindamlilage P C Silva,Silva, Lindamlilage P C, Sri Lanka,11,74,15
 Sampathawudage A R Silva,Silva, Sampathawudage A R, Sri Lanka,9,20,  
 Christopher E W Silverwood,Silverwood, Christopher E W, England,6,7,  
 Lendl M P Simmons,Simmons, Lendl M P, West Indies,8,31,11
 Philip V Simmons,Simmons, Philip V, West Indies,26,143,  
 Eric O Simons,Simons, Eric O, South Africa,  ,23,  
 Reginald T Simpson,Simpson, Reginald T, England,27,  ,  
 Robert B Simpson,Simpson, Robert B, Australia,62,2,  
 George H T Simpson-Hayward,Simpson-Hayward, George H T, England,5,  ,  
 James M Sims,Sims, James M, England,4,  ,  
 Richard W Sims,Sims, Richard W, Zimbabwe,  ,3,  
 Barry W Sinclair,Sinclair, Barry W, New Zealand,21,  ,  
 Ian M Sinclair,Sinclair, Ian M, New Zealand,2,  ,  
 James H Sinclair,Sinclair, James H, South Africa,25,  ,  
 Matthew S Sinclair,Sinclair, Matthew S, New Zealand,33,54,2
 David J Sincock,Sincock, David J, Australia,3,  ,  
 Reginald A Sinfield,Sinfield, Reginald A, England,1,  ,  
 Charran K Singh,Singh, Charran K, West Indies,2,  ,  
 Rabindra R Singh,Singh, Rabindra R, India,1,136,  
 Robin Singh,Singh, Robin, India,1,  ,  
 Vikram R Singh,Singh, Vikram R, India,5,2,  
 Rudra P Singh Jr,Singh Jr, Rudra P, India,14,58,9
 Rudra P Singh Sr,Singh Sr, Rudra P, India,  ,2,  
 Laxman Sivaramakrishnan,Sivaramakrishnan, Laxman, India,9,16,  
 Skhawit Ali,Skhawit Ali,, Hong Kong,  ,2,  
 Wilfred N Slack,Slack, Wilfred N, England,3,2,  
 Keith N Slater,Slater, Keith N, Australia,1,  ,  
 Michael J Slater,Slater, Michael J, Australia,74,42,  
 Peter R Sleep,Sleep, Peter R, Australia,14,  ,  
 James Slight,Slight, James, Australia,1,  ,  
 Thomas F Smailes,Smailes, Thomas F, England,1,  ,  
 Gladstone C Small,Small, Gladstone C, England,17,53,  
 Joseph A Small,Small, Joseph A, West Indies,3,  ,  
 Milton A Small,Small, Milton A, West Indies,2,2,  
 Timothy Smart,Smart, Timothy, Hong Kong,  ,2,  
 Alan C Smith,Smith, Alan C, England,6,  ,  
 Andrew M Smith,Smith, Andrew M, England,1,  ,  
 Cameron W Smith,Smith, Cameron W, West Indies,5,  ,  
 Cedric I J Smith,Smith, Cedric I J, England,5,  ,  
 Charles A Smith,Smith, Charles A, England,1,  ,  
 Charles J E Smith,Smith, Charles J E, South Africa,3,  ,  
 Christopher L Smith,Smith, Christopher L, England,8,4,  
 Clay J Smith,Smith, Clay J, Bermuda,  ,12,  
 Colin J O Smith ,Smith , Colin J O, Scotland,  ,27,7
 David B M Smith,Smith, David B M, Australia,2,  ,  
 David M Smith,Smith, David M, England,2,2,  
 David R Smith,Smith, David R, England,5,  ,  
 Denis Smith,Smith, Denis, England,2,  ,  
 Devon S Smith,Smith, Devon S, West Indies,33,42,6
 Donald V Smith,Smith, Donald V, England,3,  ,  
 Dwayne R Smith,Smith, Dwayne R, West Indies,10,77,10
 Edward T Smith,Smith, Edward T, England,3,  ,  
 Ernest J Smith,Smith, Ernest J, England,11,  ,  
 Frank B Smith,Smith, Frank B, New Zealand,4,  ,  
 Frederick W Smith,Smith, Frederick W, South Africa,3,  ,  
 Graeme C Smith,Smith, Graeme C, South Africa,92,175,33
 Harry Smith,Smith, Harry, England,1,  ,  
 Horace D Smith,Smith, Horace D, New Zealand,1,  ,  
 Ian D S Smith,Smith, Ian D S, New Zealand,63,98,  
 Mclaren Smith,Smith, Mclaren, Bermuda,  ,1,  
 Michael J Smith,Smith, Michael J, England,  ,5,  
 Michael J Smith,Smith, Michael J, Scotland,  ,5,  
 Michael J K Smith,Smith, Michael J K, England,50,  ,  
 Neil M K Smith,Smith, Neil M K, England,  ,7,  
 O'Neil G Smith,Smith, O'Neil G, West Indies,26,  ,  
 Robin A Smith,Smith, Robin A, England,62,71,  
 Simon J S Smith,Smith, Simon J S, Scotland,  ,  ,4
 Stephen B Smith,Smith, Stephen B, Australia,3,30,  
 Steven P D Smith,Smith, Steven P D, Australia,5,27,20
 Thomas P B Smith,Smith, Thomas P B, England,4,  ,  
 Vivian I Smith,Smith, Vivian I, South Africa,9,  ,  
 Gerald A Smithson,Smithson, Gerald A, England,2,  ,  
 Jeroen Smits,Smits, Jeroen, Netherlands,  ,38,5
 Jeremy N Snape,Snape, Jeremy N, England,  ,10,1
 Colin A Snedden,Snedden, Colin A, New Zealand,1,  ,  
 Martin C Snedden,Snedden, Martin C, New Zealand,25,93,  
 Richard P Snell,Snell, Richard P, South Africa,5,42,  
 Sibley J Snooke,Snooke, Sibley J, South Africa,26,  ,  
 Stanley D Snooke,Snooke, Stanley D, South Africa,1,  ,  
 John A Snow,Snow, John A, England,49,9,  
 Garfield St A Sobers,Sobers, Garfield St A, West Indies,93,1,  
 Reetinder S Sodhi,Sodhi, Reetinder S, India,  ,18,  
 Sohail Butt,Sohail Butt,, United Arab Emirates,  ,2,  
 Sohail Fazal,Sohail Fazal,, Pakistan,  ,2,  
 Sohail Khan,Sohail Khan,, Pakistan,2,5,3
 Sohail Tanvir,Sohail Tanvir,, Pakistan,2,39,17
 Sriranga W Sohoni,Sohoni, Sriranga W, India,4,  ,  
 Vikram S Solanki,Solanki, Vikram S, England,  ,51,3
 Eknath D Solkar,Solkar, Eknath D, India,27,7,  
 Joseph S Solomon,Solomon, Joseph S, West Indies,27,  ,  
 William R T Solomon,Solomon, William R T, South Africa,1,  ,  
 Sujith B Somasunder,Somasunder, Sujith B, India,  ,2,  
 Man M Sood,Sood, Man M, India,1,  ,  
 Durand Soraine,Soraine, Durand, Canada,  ,3,  
 Timothy G Southee,Southee, Timothy G, New Zealand,13,51,19
 James Southerton,Southerton, James, England,2,  ,  
 John T Sparling,Sparling, John T, New Zealand,11,  ,  
 Craig M Spearman,Spearman, Craig M, New Zealand,19,51,  
 Frederick R Spofforth,Spofforth, Frederick R, Australia,18,  ,  
 Reginald H Spooner,Spooner, Reginald H, England,10,  ,  
 Richard T Spooner,Spooner, Richard T, England,7,  ,  
 Shanthakumaran Sreesanth,Sreesanth, Shanthakumaran, India,27,53,9
 Krishnamachari Srikkanth,Srikkanth, Krishnamachari, India,43,146,  
 Javagal Srinath,Srinath, Javagal, India,67,229,  
 Tirumalai E Srinivasan,Srinivasan, Tirumalai E, India,1,2,  
 Sridharan Sriram,Sriram, Sridharan, India,  ,8,  
 Edwin L St Hill,St Hill, Edwin L, West Indies,2,  ,  
 Wilton H St Hill,St Hill, Wilton H, West Indies,3,  ,  
 Keith R Stackpole,Stackpole, Keith R, Australia,43,6,  
 Jan H Stander,Stander, Jan H, Scotland,  ,4,6
 Ian M Stanger,Stanger, Ian M, Scotland,  ,5,  
 Ronald T Stanyforth,Stanyforth, Ronald T, England,4,  ,  
 Richard W Staple,Staple, Richard W, United States,  ,2,  
 Samuel J Staples,Staples, Samuel J, England,3,  ,  
 Mitchell A Starc,Starc, Mitchell A, Australia,  ,2,  
 John B Statham,Statham, John B, England,70,  ,  
 Nick A Statham,Statham, Nick A, Netherlands,  ,3,  
 Sven C Stayers,Stayers, Sven C, West Indies,4,  ,  
 Garry R Stead,Stead, Garry R, New Zealand,5,  ,  
 Martin P Stead,Stead, Martin P, Canada,  ,2,  
 Ryan D Steede,Steede, Ryan D, Bermuda,  ,8,  
 Allan G Steel,Steel, Allan G, England,13,  ,  
 David S Steele,Steele, David S, England,8,1,  
 William F Stelling,Stelling, William F, Netherlands,  ,15,  
 John P Stephenson,Stephenson, John P, England,1,  ,  
 Gavin B Stevens,Stevens, Gavin B, Australia,4,  ,  
 Greville T S Stevens,Stevens, Greville T S, England,10,  ,  
 Graham B Stevenson,Stevenson, Graham B, England,2,4,  
 Alec J Stewart,Stewart, Alec J, England,133,170,  
 Errol L R Stewart,Stewart, Errol L R, South Africa,  ,6,  
 Michael J Stewart,Stewart, Michael J, England,8,  ,  
 Robert B Stewart,Stewart, Robert B, South Africa,1,  ,  
 Shanan L Stewart,Stewart, Shanan L, New Zealand,  ,4,  
 Dale W Steyn,Steyn, Dale W, South Africa,47,57,21
 Phillipus J R Steyn,Steyn, Phillipus J R, South Africa,3,1,  
 Derek A Stirling,Stirling, Derek A, New Zealand,6,6,  
 Paul R Stirling,Stirling, Paul R, Ireland,  ,34,6
 Andrew E Stoddart,Stoddart, Andrew E, England,16,  ,  
 Benjamin A Stokes,Stokes, Benjamin A, England,  ,5,2
 Lesley W Stokkers,Stokkers, Lesley W, Netherlands,  ,1,  
 Jeffrey B Stollmeyer,Stollmeyer, Jeffrey B, West Indies,32,  ,  
 Victor H Stollmeyer,Stollmeyer, Victor H, West Indies,1,  ,  
 William Storer,Storer, William, England,6,  ,  
 Leslie W Stott,Stott, Leslie W, New Zealand,  ,1,  
 Brian C Strang,Strang, Brian C, Zimbabwe,26,49,  
 Paul A Strang,Strang, Paul A, Zimbabwe,24,95,  
 Andrew J Strauss,Strauss, Andrew J, England,89,127,4
 Heath H Streak,Streak, Heath H, Zimbabwe,65,189,  
 George B Street,Street, George B, England,1,  ,  
 Louis A Stricker,Stricker, Louis A, South Africa,13,  ,  
 Herbert Strudwick,Strudwick, Herbert, England,28,  ,  
 Gregory M Strydom,Strydom, Gregory M, Zimbabwe,  ,12,  
 Pieter C Strydom,Strydom, Pieter C, South Africa,2,10,  
 Reinhardt Strydom,Strydom, Reinhardt, Ireland,  ,9,3
 Anthony M Stuart,Stuart, Anthony M, Australia,  ,3,  
 Colin E L Stuart,Stuart, Colin E L, West Indies,6,5,  
 Charles T Studd,Studd, Charles T, England,5,  ,  
 George B Studd,Studd, George B, England,4,  ,  
 Scott B Styris,Styris, Scott B, New Zealand,29,188,31
 Murphy L Su'A,Su'A, Murphy L, New Zealand,13,12,  
 Raman Subba Row,Subba Row, Raman, England,13,  ,  
 Venkatraman Subramanya,Subramanya, Venkatraman, India,9,  ,  
 Peter M Such,Such, Peter M, England,11,  ,  
 R Sudhakar Rao,Sudhakar Rao, R, India,  ,1,  
 Frank H Sugg,Sugg, Frank H, England,2,  ,  
 Suhrawadi Shuvo,Suhrawadi Shuvo,, Bangladesh,1,17,1
 Anthony O Suji,Suji, Anthony O, Kenya,  ,60,8
 Martin A Suji,Suji, Martin A, Kenya,  ,64,  
 Sultan Zarawani,Sultan Zarawani,, United Arab Emirates,  ,7,  
 Glen P Sulzberger,Sulzberger, Glen P, New Zealand,  ,3,  
 Shiraz Sumar,Sumar, Shiraz, East Africa,  ,1,  
 Gundibail R Sunderam,Sunderam, Gundibail R, India,2,  ,  
 R Surendranath,Surendranath, R, India,11,  ,  
 Zubin E Surkari,Surkari, Zubin E, Canada,  ,23,4
 Rusi F Surti,Surti, Rusi F, India,26,  ,  
 Manfred J Susskind,Susskind, Manfred J, South Africa,5,  ,  
 Bert Sutcliffe,Sutcliffe, Bert, New Zealand,42,  ,  
 Herbert Sutcliffe,Sutcliffe, Herbert, England,54,  ,  
 Venkatraman N Swamy,Swamy, Venkatraman N, India,1,  ,  
 Stephan J Swanepoel,Swanepoel, Stephan J, Namibia,  ,5,  
 Graeme P Swann,Swann, Graeme P, England,36,64,27
 Michael R Swart,Swart, Michael R, Netherlands,  ,4,  
 Roy Swetman,Swetman, Roy, England,11,  ,  
 Syed Ali U Naqvi,Syed Ali U Naqvi,, Pakistan,5,  ,  
 Syed Maqsood,Syed Maqsood,, United Arab Emirates,  ,2,  
 Syed Rasel,Syed Rasel,, Bangladesh,6,52,8
 Patrick L Symcox,Symcox, Patrick L, South Africa,20,80,  
 Andrew Symonds,Symonds, Andrew, Australia,26,198,14
 Gerrie Synman,Synman, Gerrie, Namibia,  ,5,  
 Eric S Szwarczynski,Szwarczynski, Eric S, Netherlands,  ,35,7
